user,seed,tier,model,floor,accept_threshold,TAR,FAR,FRR,EER,bypass_windmouse,bypass_sapiagent,bypass_dmtg
user16,0,T1,T1_LogReg,0.05,0.7613009475898803,0.488,0.19313304721030042,0.512,0.24057813100884506,0.2,0.25,0.95
user16,0,T1,T1_LogReg,0.08,0.7613009475898803,0.488,0.19313304721030042,0.512,0.24057813100884506,0.2,0.25,0.95
user16,0,T1,T1_LogReg,0.1,0.7613009475898803,0.488,0.19313304721030042,0.512,0.24057813100884506,0.2,0.25,0.95
user16,0,T1,T1_LogReg,0.15,0.7613009475898803,0.488,0.19313304721030042,0.512,0.24057813100884506,0.2,0.25,0.95
user16,0,T1,T1_LogReg,0.2,0.7613009475898803,0.488,0.19313304721030042,0.512,0.24057813100884506,0.2,0.25,0.95
user16,0,T1,T1_SVM_RBF,0.0,0.6460273509309706,0.576,0.15450643776824036,0.42400000000000004,0.19725909265711855,0.0,0.0,0.0
user16,0,T1,T1_SVM_RBF,0.02,0.6460273509309706,0.576,0.15450643776824036,0.42400000000000004,0.19725909265711855,0.0,0.0,0.0
user16,0,T1,T1_SVM_RBF,0.05,0.6460273509309706,0.576,0.15450643776824036,0.42400000000000004,0.19725909265711855,0.0,0.0,0.0
user16,0,T1,T1_SVM_RBF,0.08,0.6460273509309706,0.576,0.15450643776824036,0.42400000000000004,0.19725909265711855,0.0,0.0,0.0
user16,0,T1,T1_SVM_RBF,0.1,0.6460273509309706,0.576,0.15450643776824036,0.42400000000000004,0.19725909265711855,0.0,0.0,0.0
user16,0,T1,T1_SVM_RBF,0.15,0.6460273509309706,0.576,0.15450643776824036,0.42400000000000004,0.19725909265711855,0.0,0.0,0.0
user16,0,T1,T1_SVM_RBF,0.2,0.6460273509309706,0.576,0.15450643776824036,0.42400000000000004,0.19725909265711855,0.0,0.0,0.0
user16,0,T1,T1_kNN,0.0,0.8,0.338,0.12875536480686695,0.6619999999999999,0.2626615468879281,0.0,0.0,0.0
user16,0,T1,T1_kNN,0.02,0.8,0.338,0.12875536480686695,0.6619999999999999,0.2626615468879281,0.0,0.0,0.0
user16,0,T1,T1_kNN,0.05,0.8,0.338,0.12875536480686695,0.6619999999999999,0.2626615468879281,0.0,0.0,0.0
user16,0,T1,T1_kNN,0.08,0.8,0.338,0.12875536480686695,0.6619999999999999,0.2626615468879281,0.0,0.0,0.0
user16,0,T1,T1_kNN,0.1,0.8,0.338,0.12875536480686695,0.6619999999999999,0.2626615468879281,0.0,0.0,0.0
user16,0,T1,T1_kNN,0.15,0.8,0.338,0.12875536480686695,0.6619999999999999,0.2626615468879281,0.0,0.0,0.0
