TAR,FAR,FRR,F1,Precision,Recall,AUC,EER,test_EER_threshold,decision_threshold,user,tier,model,threshold_policy,calibration_EER,calibration_FAR_at_threshold,calibration_TAR_at_threshold,seed
0.6912280701754386,0.05739514348785872,0.3087719298245614,0.7755905511811023,0.8834080717488789,0.6912280701754386,0.9316215483521165,0.15841756709654936,0.21460236608982086,0.5,user15,T2,T2_XGBoost,default_0.5,,,,0
0.8245614035087719,0.1434878587196468,0.17543859649122806,0.8034188034188035,0.7833333333333333,0.8245614035087719,0.9316215483521165,0.15841756709654936,0.21460236608982086,0.23760046064853668,user15,T2,T2_XGBoost,calibration_EER,0.09916067146282977,,,0
0.8245614035087719,0.1434878587196468,0.17543859649122806,0.8034188034188035,0.7833333333333333,0.8245614035087719,0.9316215483521165,0.15841756709654936,0.21460236608982086,0.23760046064853668,user15,T2,T2_XGBoost,calibration_FAR<=0.10,,0.1,0.9016786570743405,0
0.8245614035087719,0.1434878587196468,0.17543859649122806,0.8034188034188035,0.7833333333333333,0.8245614035087719,0.9316215483521165,0.15841756709654936,0.21460236608982086,0.23760046064853668,user15,T2,T2_XGBoost,calibration_FAR<=0.10_floor_0.05,,0.1,0.9016786570743405,0
0.856140350877193,0.18543046357615894,0.14385964912280702,0.7960848287112561,0.7439024390243902,0.856140350877193,0.8920491073157508,0.16744510282328334,0.5499823689460754,0.5,user15,T3,T3_1D_CNN,default_0.5,,,,0
0.8807017543859649,0.2119205298013245,0.11929824561403508,0.7943037974683544,0.723342939481268,0.8807017543859649,0.8920491073157508,0.16744510282328334,0.5499823689460754,0.4302516281604767,user15,T3,T3_1D_CNN,calibration_EER,0.10376463535054312,,,0
0.8736842105263158,0.20750551876379691,0.12631578947368421,0.7929936305732485,0.7259475218658892,0.8736842105263158,0.8920491073157508,0.16744510282328334,0.5499823689460754,0.44417673349380493,user15,T3,T3_1D_CNN,calibration_FAR<=0.10,,0.1,0.8896882494004796,0
0.8736842105263158,0.20750551876379691,0.12631578947368421,0.7929936305732485,0.7259475218658892,0.8736842105263158,0.8920491073157508,0.16744510282328334,0.5499823689460754,0.44417673349380493,user15,T3,T3_1D_CNN,calibration_FAR<=0.10_floor_0.05,,0.1,0.8896882494004796,0
0.858,0.8025751072961373,0.142,0.7688172043010753,0.6964285714285714,0.858,0.5838283261802575,0.4378841201716738,0.5876672316807345,0.5,user16,T0,T0_DistanceProfile,default_0.5,,,,0
0.58,0.45064377682403434,0.42,0.6480446927374302,0.7341772151898734,0.58,0.5838283261802575,0.4378841201716738,0.5876672316807345,0.5838391972873148,user16,T0,T0_DistanceProfile,calibration_EER,0.4144369602964655,,,0
0.228,0.11587982832618025,0.772,0.35569422776911075,0.8085106382978723,0.228,0.5838283261802575,0.4378841201716738,0.5876672316807345,0.6587211901215018,user16,T0,T0_DistanceProfile,calibration_FAR<=0.10,,0.0987460815047022,0.19516728624535315,0
