user,tier,model,threshold_policy,seed,accept_threshold,n_genuine_sessions,n_imposter_sessions,TAR_window,TAR_session,FAR_window,FAR_session
user35,T2,T2_RandomForest,calibration_FAR<=0.10_floor_0.05,2,0.43666666666666665,35,73,0.5579399141630901,0.6571428571428571,0.15227272727272728,0.08450704225352113
user35,T2,T2_ExtraTrees,calibration_FAR<=0.10,2,0.43666666666666665,35,73,0.5622317596566524,0.6571428571428571,0.13863636363636364,0.07042253521126761
user35,T2,T2_ExtraTrees,calibration_FAR<=0.10_floor_0.05,2,0.43666666666666665,35,73,0.5622317596566524,0.6571428571428571,0.13863636363636364,0.07042253521126761
user35,T2,T2_GradientBoosting,calibration_FAR<=0.10,2,0.47193800500731015,35,73,0.630901287553648,0.8,0.2590909090909091,0.22535211267605634
user35,T2,T2_GradientBoosting,calibration_FAR<=0.10_floor_0.05,2,0.47193800500731015,35,73,0.630901287553648,0.8,0.2590909090909091,0.22535211267605634
user35,T2,T2_XGBoost,calibration_FAR<=0.10,2,0.4975718855857849,35,73,0.6738197424892703,0.8857142857142857,0.2409090909090909,0.23943661971830985
user35,T2,T2_XGBoost,calibration_FAR<=0.10_floor_0.05,2,0.4975718855857849,35,73,0.6738197424892703,0.8857142857142857,0.2409090909090909,0.23943661971830985
user35,T3,T3_1D_CNN,calibration_FAR<=0.10,2,0.5043373107910156,35,73,0.4034334763948498,0.3142857142857143,0.17954545454545454,0.16901408450704225
user35,T3,T3_1D_CNN,calibration_FAR<=0.10_floor_0.05,2,0.5043373107910156,35,73,0.4034334763948498,0.3142857142857143,0.17954545454545454,0.16901408450704225
user7,T0,T0_DistanceProfile,calibration_FAR<=0.10,2,0.5197714178622401,36,37,0.7527272727272727,0.8611111111111112,0.0392156862745098,0.0
user7,T0,T0_DistanceProfile,calibration_FAR<=0.10_floor_0.05,2,0.5197714178622401,36,37,0.7527272727272727,0.8611111111111112,0.0392156862745098,0.0
user7,T1,T1_LogReg,calibration_FAR<=0.10,2,0.09113236300774823,36,37,0.9963636363636363,1.0,0.029411764705882353,0.0
user7,T1,T1_LogReg,calibration_FAR<=0.10_floor_0.05,2,0.09113236300774823,36,37,0.9963636363636363,1.0,0.029411764705882353,0.0
user7,T1,T1_SVM_RBF,calibration_FAR<=0.10,2,0.13886436520223905,36,37,0.9927272727272727,1.0,0.0,0.0
user7,T1,T1_SVM_RBF,calibration_FAR<=0.10_floor_0.05,2,0.13886436520223905,36,37,0.9927272727272727,1.0,0.0,0.0
user7,T1,T1_kNN,calibration_FAR<=0.10,2,0.4,36,37,0.9890909090909091,1.0,0.0,0.0
user7,T1,T1_kNN,calibration_FAR<=0.10_floor_0.05,2,0.4,36,37,0.9890909090909091,1.0,0.0,0.0
user7,T1,T1_DecisionTree,calibration_FAR<=0.10,2,1.0,36,37,0.8036363636363636,0.9722222222222222,0.00980392156862745,0.0
user7,T1,T1_DecisionTree,calibration_FAR<=0.10_floor_0.05,2,1.0,36,37,0.8036363636363636,0.9722222222222222,0.00980392156862745,0.0
user7,T2,T2_RandomForest,calibration_FAR<=0.10,2,0.10666666666666667,36,37,1.0,1.0,0.0196078431372549,0.0
user7,T2,T2_RandomForest,calibration_FAR<=0.10_floor_0.05,2,0.10666666666666667,36,37,1.0,1.0,0.0196078431372549,0.0
user7,T2,T2_ExtraTrees,calibration_FAR<=0.10,2,0.11666666666666667,36,37,1.0,1.0,0.014705882352941176,0.0
user7,T2,T2_ExtraTrees,calibration_FAR<=0.10_floor_0.05,2,0.11666666666666667,36,37,1.0,1.0,0.014705882352941176,0.0
user7,T2,T2_GradientBoosting,calibration_FAR<=0.10,2,0.0356817143997889,36,37,0.9963636363636363,1.0,0.00980392156862745,0.0
user7,T2,T2_GradientBoosting,calibration_FAR<=0.10_floor_0.05,2,0.05,36,37,0.9927272727272727,1.0,0.004901960784313725,0.0
user7,T2,T2_XGBoost,calibration_FAR<=0.10,2,0.003384209470823407,36,37,1.0,1.0,0.0196078431372549,0.0
user7,T2,T2_XGBoost,calibration_FAR<=0.10_floor_0.05,2,0.05,36,37,0.9890909090909091,1.0,0.0,0.0
user7,T3,T3_1D_CNN,calibration_FAR<=0.10,2,0.8222863078117371,36,37,0.9709090909090909,1.0,0.0196078431372549,0.0
user7,T3,T3_1D_CNN,calibration_FAR<=0.10_floor_0.05,2,0.8222863078117371,36,37,0.9709090909090909,1.0,0.0196078431372549,0.0
user9,T0,T0_DistanceProfile,calibration_FAR<=0.10,2,0.5039946836113874,23,43,0.8333333333333334,0.9565217391304348,0.04932735426008968,0.0
user9,T0,T0_DistanceProfile,calibration_FAR<=0.10_floor_0.05,2,0.5039946836113874,23,43,0.8333333333333334,0.9565217391304348,0.04932735426008968,0.0
user9,T1,T1_LogReg,calibration_FAR<=0.10,2,0.7877400643047713,23,43,0.9097222222222222,0.9565217391304348,0.0,0.0
user9,T1,T1_LogReg,calibration_FAR<=0.10_floor_0.05,2,0.7877400643047713,23,43,0.9097222222222222,0.9565217391304348,0.0,0.0
user9,T1,T1_SVM_RBF,calibration_FAR<=0.10,2,0.3490300069772326,23,43,0.9513888888888888,1.0,0.008968609865470852,0.023809523809523808
user9,T1,T1_SVM_RBF,calibration_FAR<=0.10_floor_0.05,2,0.3490300069772326,23,43,0.9513888888888888,1.0,0.008968609865470852,0.023809523809523808
user9,T1,T1_kNN,calibration_FAR<=0.10,2,0.8,23,43,0.7152777777777778,0.8695652173913043,0.008968609865470852,0.0
user9,T1,T1_kNN,calibration_FAR<=0.10_floor_0.05,2,0.8,23,43,0.7152777777777778,0.8695652173913043,0.008968609865470852,0.0
user9,T1,T1_DecisionTree,calibration_FAR<=0.10,2,1.0,23,43,0.8194444444444444,0.9565217391304348,0.004484304932735426,0.0
user9,T1,T1_DecisionTree,calibration_FAR<=0.10_floor_0.05,2,1.0,23,43,0.8194444444444444,0.9565217391304348,0.004484304932735426,0.0
user9,T2,T2_RandomForest,calibration_FAR<=0.10,2,0.31333333333333335,23,43,0.9652777777777778,1.0,0.0,0.0
user9,T2,T2_RandomForest,calibration_FAR<=0.10_floor_0.05,2,0.31333333333333335,23,43,0.9652777777777778,1.0,0.0,0.0
user9,T2,T2_ExtraTrees,calibration_FAR<=0.10,2,0.4533333333333333,23,43,0.9305555555555556,1.0,0.0,0.0
user9,T2,T2_ExtraTrees,calibration_FAR<=0.10_floor_0.05,2,0.4533333333333333,23,43,0.9305555555555556,1.0,0.0,0.0
user9,T2,T2_GradientBoosting,calibration_FAR<=0.10,2,0.27405835218499996,23,43,0.9652777777777778,1.0,0.0,0.0
user9,T2,T2_GradientBoosting,calibration_FAR<=0.10_floor_0.05,2,0.27405835218499996,23,43,0.9652777777777778,1.0,0.0,0.0
user9,T2,T2_XGBoost,calibration_FAR<=0.10,2,0.2450682520866394,23,43,0.9583333333333334,1.0,0.0,0.0
user9,T2,T2_XGBoost,calibration_FAR<=0.10_floor_0.05,2,0.2450682520866394,23,43,0.9583333333333334,1.0,0.0,0.0
user9,T3,T3_1D_CNN,calibration_FAR<=0.10,2,0.9573270082473755,23,43,0.13194444444444445,0.0,0.0,0.0
user9,T3,T3_1D_CNN,calibration_FAR<=0.10_floor_0.05,2,0.9573270082473755,23,43,0.13194444444444445,0.0,0.0,0.0
